,yr_season,date
14710,2007 Spr,May 18
14711,2007 Spr,May 18
14712,2007 Spr,May 18
14713,2007 Spr,May 18
14714,2007 Spr,May 18
14715,2007 Spr,May 18
14716,2007 Spr,May 18
14717,2007 Spr,May 18
14718,2007 Spr,May 18
14719,2007 Spr,May 18
14720,2007 Spr,May 18
14721,2007 Spr,May 18
14722,2007 Spr,May 18
14723,2007 Spr,May 18
14724,2007 Spr,May 18
14725,2007 Spr,May 19
14726,2007 Spr,May 19
14727,2007 Spr,May 19
14728,2007 Spr,May 19
14729,2007 Spr,May 19
14730,2007 Spr,May 19
14731,2007 Spr,May 19
14732,2007 Spr,May 19
14733,2007 Spr,May 19
14734,2007 Spr,May 19
14735,2007 Spr,May 19
14736,2007 Spr,May 19
14737,2007 Spr,May 19
14738,2007 Spr,May 19
14739,2007 Spr,May 19
14740,2007 Spr,May 19
14741,2007 Spr,May 19
14742,2007 Spr,May 19
14743,2007 Spr,May 19
14744,2007 Spr,May 19
14745,2007 Spr,May 19
14746,2007 Spr,May 19
14747,2007 Spr,May 19
14748,2007 Spr,May 19
14749,2007 Spr,May 19
14750,2007 Spr,May 19
14751,2007 Spr,May 19
14752,2007 Spr,May 19
14753,2007 Spr,May 19
14754,2007 Spr,May 19
14755,2007 Spr,May 19
14756,2007 Spr,May 19
14757,2007 Spr,May 20
14758,2007 Spr,May 20
14759,2007 Spr,May 20
14760,2007 Spr,May 20
14761,2007 Spr,May 20
14762,2007 Spr,May 20
14763,2007 Spr,May 20
14764,2007 Spr,May 20
14765,2007 Spr,May 20
14766,2007 Spr,May 20
14767,2007 Spr,May 20
14768,2007 Spr,May 20
14769,2007 Spr,May 20
14770,2007 Spr,May 20
14771,2007 Spr,May 20
14772,2007 Spr,May 20
14773,2007 Spr,May 20
14774,2007 Spr,May 20
14775,2007 Spr,May 20
14776,2007 Spr,May 20
14777,2007 Spr,May 20
14778,2007 Spr,May 20
14779,2007 Spr,May 20
14780,2007 Spr,May 20
14781,2007 Spr,May 20
14782,2007 Spr,May 20
14783,2007 Spr,May 20
14784,2007 Spr,May 20
14785,2007 Spr,May 20
14786,2007 Spr,May 20
14787,2007 Spr,May 20
14788,2007 Spr,May 20
14789,2007 Spr,May 20
14790,2007 Spr,May 20
14791,2007 Spr,May 20
14792,2007 Spr,May 20
14793,2007 Spr,May 20
14794,2007 Spr,May 20
14795,2007 Spr,May 20
14796,2007 Spr,May 20
14797,2007 Spr,May 20
14798,2007 Spr,May 20
14799,2007 Spr,May 20
14800,2007 Spr,May 20
14801,2007 Spr,May 20
14802,2007 Spr,May 20
14803,2007 Spr,May 20
14804,2007 Spr,May 20
14805,2007 Spr,May 20
14806,2007 Spr,May 20
14807,2007 Spr,May 20
14808,2007 Spr,May 20
14809,2007 Spr,May 20
14810,2007 Spr,May 20
14811,2007 Spr,May 21
14812,2007 Spr,May 21
14813,2007 Spr,May 21
14814,2007 Spr,May 21
14815,2007 Spr,May 21
14816,2007 Spr,May 21
14817,2007 Spr,May 21
14818,2007 Spr,May 21
14819,2007 Spr,May 21
14820,2007 Spr,May 21
14821,2007 Spr,May 21
14822,2007 Spr,May 21
14823,2007 Spr,May 21
14824,2007 Spr,May 21
14825,2007 Spr,May 21
14826,2007 Spr,May 21
14827,2007 Spr,May 21
14828,2007 Spr,May 21
14829,2007 Spr,May 21
14830,2007 Spr,May 21
14831,2007 Spr,May 21
14832,2007 Spr,May 21
14833,2007 Spr,May 21
14834,2007 Spr,May 21
14835,2007 Spr,May 21
14836,2007 Spr,May 21
14837,2007 Spr,May 21
14838,2007 Spr,May 21
14839,2007 Spr,May 21
14840,2007 Spr,May 21
14841,2007 Spr,May 21
14842,2007 Spr,May 21
14843,2007 Spr,May 21
14844,2007 Spr,May 21
14845,2007 Spr,May 21
14846,2007 Spr,May 21
14847,2007 Spr,May 21
14848,2007 Spr,May 21
14849,2007 Spr,May 21
14850,2007 Spr,May 21
14851,2007 Spr,May 21
14852,2007 Spr,May 21
14853,2007 Spr,May 21
14854,2007 Spr,May 21
14855,2007 Spr,May 21
14856,2007 Spr,May 21
14857,2007 Spr,May 21
14858,2007 Spr,May 21
14859,2007 Spr,May 21
14860,2007 Spr,May 21
14861,2007 Spr,May 21
14862,2007 Spr,May 21
14863,2007 Spr,May 21
14864,2007 Spr,May 21
14865,2007 Spr,May 21
14866,2007 Spr,May 21
14867,2007 Spr,May 21
14868,2007 Spr,May 21
14869,2007 Spr,May 21
14870,2007 Spr,May 21
14871,2007 Spr,May 21
14872,2007 Spr,May 21
14873,2007 Spr,May 21
14874,2007 Spr,May 21
14875,2007 Spr,May 21
14876,2007 Spr,May 21
14877,2007 Spr,May 21
14878,2007 Spr,May 21
14879,2007 Spr,May 21
14880,2007 Spr,May 21
14881,2007 Spr,May 21
14882,2007 Spr,May 21
14883,2007 Spr,May 21
14884,2007 Spr,May 21
14885,2007 Spr,May 21
14886,2007 Spr,May 21
14887,2007 Spr,May 21
14888,2007 Spr,May 21
14889,2007 Spr,May 21
14890,2007 Spr,May 21
14891,2007 Spr,May 21
14892,2007 Spr,May 21
14893,2007 Spr,May 21
14894,2007 Spr,May 21
14895,2007 Spr,May 21
14896,2007 Spr,May 21
14897,2007 Spr,May 21
14898,2007 Spr,May 21
14899,2007 Spr,May 21
14900,2007 Spr,May 21
14901,2007 Spr,May 21
14902,2007 Spr,May 21
14903,2007 Spr,May 21
14904,2007 Spr,May 21
14905,2007 Spr,May 21
14906,2007 Spr,May 21
14907,2007 Spr,May 21
14908,2007 Spr,May 21
14909,2007 Spr,May 21
14910,2007 Spr,May 21
14911,2007 Spr,May 21
14912,2007 Spr,May 21
14913,2007 Spr,May 22
14914,2007 Spr,May 22
14915,2007 Spr,May 22
14916,2007 Spr,May 22
14917,2007 Spr,May 22
14918,2007 Spr,May 22
14919,2007 Spr,May 22
14920,2007 Spr,May 22
14921,2007 Spr,May 22
14922,2007 Spr,May 22
14923,2007 Spr,May 22
14924,2007 Spr,May 22
14925,2007 Spr,May 22
14926,2007 Spr,May 22
14927,2007 Spr,May 22
14928,2007 Spr,May 22
14929,2007 Spr,May 22
14930,2007 Spr,May 22
14931,2007 Spr,May 22
14932,2007 Spr,May 22
14933,2007 Spr,May 22
14934,2007 Spr,May 22
14935,2007 Spr,May 22
14936,2007 Spr,May 22
14937,2007 Spr,May 22
14938,2007 Spr,May 22
14939,2007 Spr,May 22
14940,2007 Spr,May 22
14941,2007 Spr,May 22
14942,2007 Spr,May 22
14943,2007 Spr,May 22
14944,2007 Spr,May 22
14945,2007 Spr,May 22
14946,2007 Spr,May 22
14947,2007 Spr,May 22
14948,2007 Spr,May 22
14949,2007 Spr,May 22
14950,2007 Spr,May 22
14951,2007 Spr,May 22
14952,2007 Spr,May 22
14953,2007 Spr,May 22
14954,2007 Spr,May 22
14955,2007 Spr,May 22
14956,2007 Spr,May 22
14957,2007 Spr,May 22
14958,2007 Spr,May 22
14959,2007 Spr,May 22
14960,2007 Spr,May 22
14961,2007 Spr,May 22
14962,2007 Spr,May 22
14963,2007 Spr,May 22
14964,2007 Spr,May 22
14965,2007 Spr,May 22
14966,2007 Spr,May 23
14967,2007 Spr,May 23
14968,2007 Spr,May 23
14969,2007 Spr,May 23
14970,2007 Spr,May 23
14971,2007 Spr,May 23
14972,2007 Spr,May 23
14973,2007 Spr,May 23
14974,2007 Spr,May 23
14975,2007 Spr,May 23
14976,2007 Spr,May 23
14977,2007 Spr,May 23
14978,2007 Spr,May 23
14979,2007 Spr,May 23
14980,2007 Spr,May 23
14981,2007 Spr,May 23
14982,2007 Spr,May 23
14983,2007 Spr,May 23
14984,2007 Spr,May 23
14985,2007 Spr,May 23
14986,2007 Spr,May 23
14987,2007 Spr,May 23
14988,2007 Spr,May 23
14989,2007 Spr,May 23
14990,2007 Spr,May 23
14991,2007 Spr,May 23
14992,2007 Spr,May 23
14993,2007 Spr,May 23
14994,2007 Spr,May 23
14995,2007 Spr,May 23
14996,2007 Spr,May 23
14997,2007 Spr,May 23
14998,2007 Spr,May 23
14999,2007 Spr,May 23
15000,2007 Spr,May 23
15001,2007 Spr,May 23
15002,2007 Spr,May 23
15003,2007 Spr,May 23
15004,2007 Spr,May 23
15005,2007 Spr,May 23
15006,2007 Spr,May 23
15007,2007 Spr,May 24
15008,2007 Spr,May 24
15009,2007 Spr,May 24
15010,2007 Spr,May 24
15011,2007 Spr,May 24
15012,2007 Spr,May 24
15013,2007 Spr,May 24
15014,2007 Spr,May 24
15015,2007 Spr,May 24
15016,2007 Spr,May 24
15017,2007 Spr,May 24
15018,2007 Spr,May 24
15019,2007 Spr,May 24
15020,2007 Spr,May 24
15021,2007 Spr,May 24
15022,2007 Spr,May 24
15023,2007 Spr,May 24
15024,2007 Spr,May 24
15025,2007 Spr,May 24
15026,2007 Spr,May 24
15027,2007 Spr,May 24
15028,2007 Spr,May 24
15029,2007 Spr,May 24
15030,2007 Spr,May 24
15031,2007 Spr,May 24
15032,2007 Spr,May 24
15033,2007 Spr,May 24
15034,2007 Spr,May 24
15035,2007 Spr,May 24
15036,2007 Spr,May 24
15037,2007 Spr,May 24
15038,2007 Spr,May 24
15039,2007 Spr,May 24
15040,2007 Spr,May 24
15041,2007 Spr,May 24
15042,2007 Spr,May 24
15043,2007 Spr,May 24
15044,2007 Spr,May 24
15045,2007 Spr,May 24
15046,2007 Spr,May 24
15047,2007 Spr,May 24
15048,2007 Spr,May 24
15049,2007 Spr,May 24
15050,2007 Spr,May 24
15051,2007 Spr,May 24
15052,2007 Spr,May 24
15053,2007 Spr,May 24
15054,2007 Spr,Jun 05
15055,2007 Spr,Jun 05
15056,2007 Spr,Jun 05
15057,2007 Spr,Jun 05
15058,2007 Spr,Jun 05
15059,2007 Spr,Jun 05
15060,2007 Spr,Jun 05
15061,2007 Spr,Jun 05
15062,2007 Spr,Jun 05
15063,2007 Spr,Jun 05
15064,2007 Spr,Jun 05
15065,2007 Spr,Jun 05
15066,2007 Spr,Jun 05
15067,2007 Spr,Jun 05
15068,2007 Spr,Jun 14
15069,2007 Spr,Jun 14
15070,2007 Spr,Jun 14
15071,2007 Spr,Jun 14
15072,2007 Spr,Jun 14
15073,2007 Spr,Jun 14
15074,2007 Spr,Jun 14
15075,2007 Spr,Jun 14
15076,2007 Spr,Jun 14
15077,2007 Spr,Jun 14
15078,2007 Spr,Jun 14
15079,2007 Spr,Jun 14
15080,2007 Spr,Jun 14
15081,2007 Spr,Jun 14
15082,2007 Spr,Jun 14
15083,2007 Spr,Jun 14
15084,2008 Spr,May 07
15085,2008 Spr,May 07
15086,2008 Spr,May 07
15087,2008 Spr,May 07
15088,2008 Spr,May 07
15089,2008 Spr,May 07
15090,2008 Spr,May 07
15091,2008 Spr,May 07
15092,2008 Spr,May 07
15093,2008 Spr,May 07
15094,2008 Spr,May 07
15095,2008 Spr,May 08
15096,2008 Spr,May 08
15097,2008 Spr,May 08
15098,2008 Spr,May 08
15099,2008 Spr,May 08
15100,2008 Spr,May 08
15101,2008 Spr,May 08
15102,2008 Spr,May 08
15103,2008 Spr,May 08
15104,2008 Spr,May 08
15105,2008 Spr,May 08
15106,2008 Spr,May 08
15107,2008 Spr,May 08
15108,2008 Spr,May 08
15109,2008 Spr,May 08
15110,2008 Spr,May 08
15111,2008 Spr,May 08
15112,2008 Spr,May 08
15113,2008 Spr,May 08
15114,2008 Spr,May 08
15115,2008 Spr,May 08
15116,2008 Spr,May 08
15117,2008 Spr,May 08
15118,2008 Spr,May 08
15119,2008 Spr,May 08
15120,2008 Spr,May 08
15121,2008 Spr,May 08
15122,2008 Spr,May 08
15123,2008 Spr,May 20
15124,2008 Spr,May 20
15125,2008 Spr,May 21
15126,2008 Spr,May 21
15127,2008 Spr,May 21
15128,2008 Spr,May 21
15129,2008 Spr,May 21
15130,2008 Spr,May 21
15131,2008 Spr,May 21
15132,2008 Spr,May 21
15133,2008 Spr,May 21
15134,2008 Spr,May 21
15135,2008 Spr,May 21
15136,2008 Spr,May 21
15137,2008 Spr,May 21
15138,2008 Spr,May 21
15139,2008 Spr,May 21
15140,2008 Spr,May 21
15141,2008 Spr,May 21
15142,2008 Spr,May 21
15143,2008 Spr,May 21
15144,2008 Spr,May 21
15145,2008 Spr,May 21
15146,2008 Spr,May 21
15147,2008 Spr,May 21
15148,2008 Spr,May 21
15149,2008 Spr,May 21
15150,2008 Spr,May 21
15151,2008 Spr,May 21
15152,2008 Spr,May 21
15153,2008 Spr,May 21
15154,2008 Spr,May 21
15155,2008 Spr,May 21
15156,2008 Spr,May 21
15157,2008 Spr,May 21
15158,2008 Spr,May 21
15159,2008 Spr,May 21
15160,2008 Spr,May 21
15161,2008 Spr,May 21
15162,2008 Spr,May 21
15163,2008 Spr,May 21
15164,2008 Spr,May 21
15165,2008 Spr,May 21
15166,2008 Spr,May 21
15167,2008 Spr,May 21
15168,2008 Spr,May 21
15169,2008 Spr,May 21
15170,2008 Spr,May 21
15171,2008 Spr,May 21
15172,2008 Spr,May 21
15173,2008 Spr,May 21
15174,2008 Spr,May 21
15175,2008 Spr,May 21
15176,2008 Spr,May 21
15177,2008 Spr,May 21
15178,2008 Spr,May 21
15179,2008 Spr,May 21
15180,2008 Spr,May 21
15181,2008 Spr,May 21
15182,2008 Spr,May 21
15183,2008 Spr,May 21
15184,2008 Spr,May 21
15185,2008 Spr,May 21
15186,2008 Spr,May 21
15187,2008 Spr,May 21
15188,2008 Spr,May 21
15189,2008 Spr,May 21
15190,2008 Spr,May 21
15191,2008 Spr,May 21
15192,2008 Spr,May 21
15193,2008 Spr,May 21
15194,2008 Spr,May 21
15195,2008 Spr,May 21
15196,2008 Spr,May 21
15197,2008 Spr,May 21
15198,2008 Spr,May 21
15199,2008 Spr,May 21
15200,2008 Spr,May 21
15201,2008 Spr,May 21
15202,2008 Spr,May 21
15203,2008 Spr,May 21
15204,2008 Spr,May 21
15205,2008 Spr,May 21
15206,2008 Spr,May 21
15207,2008 Spr,May 21
15208,2008 Spr,May 21
15209,2008 Spr,May 21
15210,2008 Spr,May 21
15211,2008 Spr,May 21
15212,2008 Spr,May 21
15213,2008 Spr,May 21
15214,2008 Spr,May 21
15215,2008 Spr,May 21
15216,2008 Spr,May 21
15217,2008 Spr,May 22
15218,2008 Spr,May 22
15219,2008 Spr,May 22
15220,2008 Spr,May 22
15221,2008 Spr,May 22
15222,2008 Spr,May 22
15223,2008 Spr,May 22
15224,2008 Spr,May 22
15225,2008 Spr,May 22
15226,2008 Spr,May 22
15227,2008 Spr,May 22
15228,2008 Spr,May 22
15229,2008 Spr,May 22
15230,2008 Spr,May 22
15231,2008 Spr,May 22
15232,2008 Spr,May 22
15233,2008 Spr,May 22
15234,2008 Spr,May 22
15235,2008 Spr,May 22
15236,2008 Spr,May 22
15237,2008 Spr,May 22
15238,2008 Spr,May 22
15239,2008 Spr,May 22
15240,2008 Spr,May 22
15241,2008 Spr,May 22
15242,2008 Spr,May 22
15243,2008 Spr,May 22
15244,2008 Spr,May 22
15245,2008 Spr,May 22
15246,2008 Spr,May 22
15247,2008 Spr,May 22
15248,2008 Spr,May 22
15249,2008 Spr,May 22
15250,2008 Spr,May 22
15251,2008 Spr,May 22
15252,2008 Spr,May 22
15253,2008 Spr,May 22
15254,2008 Spr,May 22
15255,2008 Spr,May 22
15256,2008 Spr,May 22
15257,2008 Spr,May 22
15258,2008 Spr,May 22
15259,2008 Spr,May 22
15260,2008 Spr,May 22
15261,2008 Spr,May 22
15262,2008 Spr,May 22
15263,2008 Spr,May 22
15264,2008 Spr,May 22
15265,2008 Spr,May 22
15266,2008 Spr,May 22
15267,2008 Spr,May 22
15268,2008 Spr,May 22
15269,2008 Spr,May 22
15270,2008 Spr,May 22
15271,2008 Spr,May 22
15272,2008 Spr,May 22
15273,2008 Spr,May 22
15274,2008 Spr,May 22
15275,2008 Spr,May 22
15276,2008 Spr,May 22
15277,2008 Spr,May 22
15278,2008 Spr,May 22
15279,2008 Spr,May 22
15280,2008 Spr,May 22
15281,2008 Spr,May 22
15282,2008 Spr,May 22
15283,2008 Spr,May 22
15284,2008 Spr,May 22
15285,2008 Spr,May 22
15286,2008 Spr,May 22
15287,2008 Spr,May 22
15288,2008 Spr,May 22
15289,2008 Spr,May 22
15290,2008 Spr,May 22
15291,2008 Spr,May 22
15292,2008 Spr,May 22
15293,2008 Spr,May 22
15294,2008 Spr,May 22
15295,2008 Spr,May 22
15296,2008 Spr,May 22
15297,2008 Spr,May 22
15298,2008 Spr,May 22
15299,2008 Spr,May 22
15300,2008 Spr,May 22
15301,2008 Spr,May 22
15302,2008 Spr,May 22
15303,2008 Spr,May 22
15304,2008 Spr,May 22
15305,2008 Spr,May 22
15306,2008 Spr,May 22
15307,2008 Spr,May 22
15308,2008 Spr,May 22
15309,2008 Spr,May 22
15310,2008 Spr,May 22
15311,2008 Spr,May 22
15312,2008 Spr,May 22
15313,2008 Spr,May 22
15314,2008 Spr,May 22
15315,2008 Spr,May 22
15316,2008 Spr,May 22
15317,2008 Spr,May 22
15318,2008 Spr,May 22
15319,2008 Spr,May 22
15320,2008 Spr,May 22
15321,2008 Spr,May 22
15322,2008 Spr,May 22
15323,2008 Spr,May 22
15324,2008 Spr,May 22
15325,2008 Spr,May 23
15326,2008 Spr,May 23
15327,2008 Spr,May 23
15328,2008 Spr,May 23
15329,2008 Spr,May 23
15330,2008 Spr,May 23
15331,2008 Spr,May 23
15332,2008 Spr,May 23
15333,2008 Spr,May 23
15334,2008 Spr,May 23
15335,2008 Spr,May 23
15336,2008 Spr,May 23
15337,2008 Spr,May 23
15338,2008 Spr,May 23
15339,2008 Spr,May 23
15340,2008 Spr,May 23
15341,2008 Spr,May 23
15342,2008 Spr,May 23
15343,2008 Spr,May 23
15344,2008 Spr,May 23
15345,2008 Spr,May 23
15346,2008 Spr,May 23
15347,2008 Spr,May 23
15348,2008 Spr,May 23
15349,2008 Spr,May 23
15350,2008 Spr,May 23
15351,2008 Spr,May 23
15352,2008 Spr,May 23
15353,2008 Spr,May 23
15354,2008 Spr,May 23
15355,2008 Spr,May 23
15356,2008 Spr,May 23
15357,2008 Spr,May 23
15358,2008 Spr,May 23
15359,2008 Spr,May 23
15360,2008 Spr,May 23
15361,2008 Spr,May 23
15362,2008 Spr,May 23
15363,2008 Spr,May 23
15364,2008 Spr,May 23
15365,2008 Spr,May 23
15366,2008 Spr,May 23
15367,2008 Spr,May 23
15368,2008 Spr,May 23
15369,2008 Spr,May 23
15370,2008 Spr,May 24
15371,2008 Spr,May 24
15372,2008 Spr,May 24
15373,2008 Spr,May 24
15374,2008 Spr,May 24
15375,2008 Spr,May 24
15376,2008 Spr,May 24
15377,2008 Spr,May 24
15378,2008 Spr,May 24
15379,2008 Spr,May 24
15380,2008 Spr,May 24
15381,2008 Spr,May 24
15382,2008 Spr,May 24
15383,2008 Spr,May 24
15384,2008 Spr,May 24
15385,2008 Spr,May 24
15386,2008 Spr,May 24
15387,2008 Spr,May 24
15388,2008 Spr,May 24
15389,2008 Spr,May 24
15390,2008 Spr,May 24
15391,2008 Spr,May 24
15392,2008 Spr,May 24
15393,2008 Spr,May 24
15394,2008 Spr,May 24
15395,2008 Spr,May 24
15396,2008 Spr,May 24
15397,2008 Spr,May 24
15398,2008 Spr,May 24
15399,2008 Spr,May 24
15400,2008 Spr,May 24
15401,2008 Spr,May 24
15402,2008 Spr,May 24
15403,2008 Spr,May 24
15404,2008 Spr,May 24
15405,2008 Spr,May 24
15406,2008 Spr,May 24
15407,2008 Spr,May 24
15408,2008 Spr,May 24
15409,2008 Spr,May 24
15410,2008 Spr,May 24
15411,2008 Spr,May 24
15412,2008 Spr,May 24
15413,2008 Spr,May 24
15414,2008 Spr,May 24
15415,2008 Spr,May 24
15416,2008 Spr,May 24
15417,2008 Spr,May 24
15418,2008 Spr,May 24
15419,2008 Spr,May 24
15420,2008 Spr,May 24
15421,2008 Spr,May 24
15422,2008 Spr,May 24
15423,2008 Spr,May 24
15424,2008 Spr,May 24
15425,2008 Spr,May 24
15426,2008 Spr,May 24
15427,2008 Spr,May 24
15428,2008 Spr,May 24
15429,2008 Spr,May 24
15430,2008 Spr,May 24
15431,2008 Spr,May 24
15432,2008 Spr,May 24
15433,2008 Spr,May 24
15434,2008 Spr,May 24
15435,2008 Spr,May 24
15436,2008 Spr,May 24
15437,2008 Spr,May 24
15438,2008 Spr,May 24
15439,2008 Spr,May 24
15440,2008 Spr,May 24
15441,2008 Spr,May 24
15442,2008 Spr,May 24
15443,2008 Spr,May 24
15444,2008 Spr,May 24
15445,2008 Spr,May 24
15446,2008 Spr,May 25
15447,2008 Spr,May 25
15448,2008 Spr,May 25
15449,2008 Spr,May 25
15450,2008 Spr,May 25
15451,2008 Spr,May 25
15452,2008 Spr,May 25
15453,2008 Spr,May 25
15454,2008 Spr,May 25
15455,2008 Spr,May 25
15456,2008 Spr,May 25
15457,2008 Spr,May 25
15458,2008 Spr,May 25
15459,2008 Spr,May 25
15460,2008 Spr,May 25
15461,2008 Spr,May 25
15462,2008 Spr,May 25
15463,2008 Spr,May 25
15464,2008 Spr,May 25
15465,2008 Spr,May 25
15466,2008 Spr,May 25
15467,2008 Spr,May 25
15468,2008 Spr,May 25
15469,2008 Spr,May 25
15470,2008 Spr,May 25
15471,2008 Spr,May 25
15472,2008 Spr,May 25
15473,2008 Spr,May 25
15474,2008 Spr,May 25
15475,2008 Spr,May 25
15476,2008 Spr,May 25
15477,2008 Spr,May 25
15478,2008 Spr,May 25
15479,2008 Spr,May 26
15480,2008 Spr,May 26
15481,2008 Spr,May 26
15482,2008 Spr,May 26
15483,2008 Spr,May 26
15484,2008 Spr,May 26
15485,2008 Spr,May 26
15486,2008 Spr,May 26
15487,2008 Spr,May 26
15488,2008 Spr,May 26
15489,2008 Spr,May 26
15490,2008 Spr,May 26
15491,2008 Spr,May 26
15492,2008 Spr,May 26
15493,2008 Spr,May 26
15494,2008 Spr,May 26
15495,2008 Spr,May 26
15496,2008 Spr,May 26
15497,2008 Spr,May 26
15498,2008 Spr,May 27
15499,2008 Spr,May 27
15500,2008 Spr,May 27
15501,2008 Spr,May 27
15502,2008 Spr,May 27
15503,2008 Spr,May 27
15504,2008 Spr,May 27
15505,2008 Spr,May 27
15506,2008 Spr,May 27
15507,2008 Spr,May 27
15508,2008 Spr,May 27
15509,2008 Spr,May 27
15510,2008 Spr,May 27
15511,2008 Spr,May 27
15512,2008 Spr,May 27
15513,2008 Spr,May 28
15514,2008 Spr,May 28
15515,2008 Spr,May 28
15516,2009 Spr,May 05
15517,2009 Spr,May 05
15518,2009 Spr,May 05
15519,2009 Spr,May 05
15520,2009 Spr,May 05
15521,2009 Spr,May 05
15522,2009 Spr,May 05
15523,2009 Spr,May 15
15524,2009 Spr,May 15
15525,2009 Spr,May 15
15526,2009 Spr,May 15
15527,2009 Spr,May 15
15528,2009 Spr,May 15
15529,2009 Spr,May 17
15530,2009 Spr,May 17
15531,2009 Spr,May 17
15532,2009 Spr,May 17
15533,2009 Spr,May 17
15534,2009 Spr,May 17
15535,2009 Spr,May 17
15536,2009 Spr,May 17
15537,2009 Spr,May 17
15538,2009 Spr,May 17
15539,2009 Spr,May 17
15540,2009 Spr,May 17
15541,2009 Spr,May 17
15542,2009 Spr,May 17
15543,2009 Spr,May 17
15544,2009 Spr,May 17
15545,2009 Spr,May 17
15546,2009 Spr,May 17
15547,2009 Spr,May 17
15548,2009 Spr,May 17
15549,2009 Spr,May 17
15550,2009 Spr,May 18
15551,2009 Spr,May 18
15552,2009 Spr,May 18
15553,2009 Spr,May 18
15554,2009 Spr,May 18
15555,2009 Spr,May 18
15556,2009 Spr,May 18
15557,2009 Spr,May 18
15558,2009 Spr,May 18
15559,2009 Spr,May 18
15560,2009 Spr,May 18
15561,2009 Spr,May 18
15562,2009 Spr,May 18
15563,2009 Spr,May 18
15564,2009 Spr,May 18
15565,2009 Spr,May 18
15566,2009 Spr,May 18
15567,2009 Spr,May 18
15568,2009 Spr,May 18
15569,2009 Spr,May 18
15570,2009 Spr,May 18
15571,2009 Spr,May 18
15572,2009 Spr,May 18
15573,2009 Spr,May 18
15574,2009 Spr,May 18
15575,2009 Spr,May 18
15576,2009 Spr,May 18
15577,2009 Spr,May 18
15578,2009 Spr,May 18
15579,2009 Spr,May 18
15580,2009 Spr,May 19
15581,2009 Spr,May 19
15582,2009 Spr,May 19
15583,2009 Spr,May 19
15584,2009 Spr,May 19
15585,2009 Spr,May 19
15586,2009 Spr,May 19
15587,2009 Spr,May 19
15588,2009 Spr,May 19
15589,2009 Spr,May 19
15590,2009 Spr,May 19
15591,2009 Spr,May 19
15592,2009 Spr,May 19
15593,2009 Spr,May 19
15594,2009 Spr,May 19
15595,2009 Spr,May 19
15596,2009 Spr,May 19
15597,2009 Spr,May 19
15598,2009 Spr,May 19
15599,2009 Spr,May 19
15600,2009 Spr,May 19
15601,2009 Spr,May 19
15602,2009 Spr,May 19
15603,2009 Spr,May 19
15604,2009 Spr,May 19
15605,2009 Spr,May 19
15606,2009 Spr,May 19
15607,2009 Spr,May 19
15608,2009 Spr,May 19
15609,2009 Spr,May 19
15610,2009 Spr,May 19
15611,2009 Spr,May 19
15612,2009 Spr,May 19
15613,2009 Spr,May 19
15614,2009 Spr,May 19
15615,2009 Spr,May 19
15616,2009 Spr,May 19
15617,2009 Spr,May 19
15618,2009 Spr,May 19
15619,2009 Spr,May 19
15620,2009 Spr,May 19
15621,2009 Spr,May 19
15622,2009 Spr,May 19
15623,2009 Spr,May 19
15624,2009 Spr,May 19
15625,2009 Spr,May 19
15626,2009 Spr,May 19
15627,2009 Spr,May 19
15628,2009 Spr,May 19
15629,2009 Spr,May 19
15630,2009 Spr,May 19
15631,2009 Spr,May 19
15632,2009 Spr,May 19
15633,2009 Spr,May 19
15634,2009 Spr,May 19
15635,2009 Spr,May 19
15636,2009 Spr,May 19
15637,2009 Spr,May 19
15638,2009 Spr,May 19
15639,2009 Spr,May 19
15640,2009 Spr,May 19
15641,2009 Spr,May 19
15642,2009 Spr,May 19
15643,2009 Spr,May 19
15644,2009 Spr,May 19
15645,2009 Spr,May 19
15646,2009 Spr,May 19
15647,2009 Spr,May 19
15648,2009 Spr,May 19
15649,2009 Spr,May 19
15650,2009 Spr,May 19
15651,2009 Spr,May 19
15652,2009 Spr,May 19
15653,2009 Spr,May 19
15654,2009 Spr,May 19
15655,2009 Spr,May 19
15656,2009 Spr,May 19
15657,2009 Spr,May 19
15658,2009 Spr,May 19
15659,2009 Spr,May 19
15660,2009 Spr,May 19
15661,2009 Spr,May 19
15662,2009 Spr,May 19
15663,2009 Spr,May 19
15664,2009 Spr,May 19
15665,2009 Spr,May 19
15666,2009 Spr,May 19
15667,2009 Spr,May 19
15668,2009 Spr,May 19
15669,2009 Spr,May 20
15670,2009 Spr,May 20
15671,2009 Spr,May 20
15672,2009 Spr,May 20
15673,2009 Spr,May 20
15674,2009 Spr,May 20
15675,2009 Spr,May 20
15676,2009 Spr,May 20
15677,2009 Spr,May 20
15678,2009 Spr,May 20
15679,2009 Spr,May 20
15680,2009 Spr,May 20
15681,2009 Spr,May 20
15682,2009 Spr,May 20
15683,2009 Spr,May 20
15684,2009 Spr,May 20
15685,2009 Spr,May 20
15686,2009 Spr,May 20
15687,2009 Spr,May 20
15688,2009 Spr,May 20
